,dataset_name,classifier_name,splitter_method,n_splits,metric_name,expected_estimate,estimate_std,true_value,bias
267,allrep,RandomForestClassifier,CBDSCV_Mini,2,balanced_accuracy,0.78030,0.03436,0.84640,-0.06610
268,allrep,RandomForestClassifier,CBDSCV_Mini,5,balanced_accuracy,0.82534,0.02067,0.84640,-0.02106
269,allrep,RandomForestClassifier,CBDSCV_Mini,10,balanced_accuracy,0.83409,0.02467,0.84640,-0.01231
270,allrep,RandomForestClassifier,DBSCV,2,balanced_accuracy,0.76759,0.03661,0.84640,-0.07881
271,allrep,RandomForestClassifier,DBSCV,5,balanced_accuracy,0.83549,0.01624,0.84640,-0.01091
272,allrep,RandomForestClassifier,DBSCV,10,balanced_accuracy,0.84796,0.02858,0.84640,0.00156
273,allrep,RandomForestClassifier,DOBSCV,2,balanced_accuracy,0.76191,0.03376,0.84640,-0.08449
274,allrep,RandomForestClassifier,DOBSCV,5,balanced_accuracy,0.83537,0.02447,0.84640,-0.01103
275,allrep,RandomForestClassifier,DOBSCV,10,balanced_accuracy,0.84591,0.02360,0.84640,-0.00049
276,allrep,RandomForestClassifier,KFold,2,balanced_accuracy,0.77821,0.02939,0.84640,-0.06819
277,allrep,RandomForestClassifier,KFold,5,balanced_accuracy,0.82993,0.02493,0.84640,-0.01647
278,allrep,RandomForestClassifier,KFold,10,balanced_accuracy,0.83072,0.02593,0.84640,-0.01568
279,allrep,RandomForestClassifier,ShuffleSplit,2,balanced_accuracy,0.83397,0.07240,0.84640,-0.01243
280,allrep,RandomForestClassifier,ShuffleSplit,5,balanced_accuracy,0.83368,0.04419,0.84640,-0.01272
281,allrep,RandomForestClassifier,ShuffleSplit,10,balanced_accuracy,0.83763,0.02989,0.84640,-0.00877
282,allrep,RandomForestClassifier,StratifiedKFold,2,balanced_accuracy,0.77919,0.03048,0.84640,-0.06721
283,allrep,RandomForestClassifier,StratifiedKFold,5,balanced_accuracy,0.83076,0.02702,0.84640,-0.01564
284,allrep,RandomForestClassifier,StratifiedKFold,10,balanced_accuracy,0.83113,0.02609,0.84640,-0.01527
285,allrep,RandomForestClassifier,StratifiedShuffleSplit,2,balanced_accuracy,0.84217,0.04702,0.84640,-0.00423
286,allrep,RandomForestClassifier,StratifiedShuffleSplit,5,balanced_accuracy,0.83199,0.03694,0.84640,-0.01441
287,allrep,RandomForestClassifier,StratifiedShuffleSplit,10,balanced_accuracy,0.84174,0.02984,0.84640,-0.00466
288,allrep,RandomForestClassifier,CBDSCV,2,f1,0.64045,0.02470,0.64000,0.00045
289,allrep,RandomForestClassifier,CBDSCV,5,f1,0.63816,0.02197,0.64000,-0.00184
290,allrep,RandomForestClassifier,CBDSCV,10,f1,0.62669,0.02267,0.64000,-0.01331
291,allrep,RandomForestClassifier,CBDSCV_Mini,2,f1,0.64456,0.01969,0.64000,0.00456
292,allrep,RandomForestClassifier,CBDSCV_Mini,5,f1,0.63363,0.02345,0.64000,-0.00637
293,allrep,RandomForestClassifier,CBDSCV_Mini,10,f1,0.62090,0.01690,0.64000,-0.01910
294,allrep,RandomForestClassifier,DBSCV,2,f1,0.63155,0.03064,0.64000,-0.00845
295,allrep,RandomForestClassifier,DBSCV,5,f1,0.63766,0.01716,0.64000,-0.00234
296,allrep,RandomForestClassifier,DBSCV,10,f1,0.62748,0.03216,0.64000,-0.01252
297,allrep,RandomForestClassifier,DOBSCV,2,f1,0.62513,0.03027,0.64000,-0.01487
298,allrep,RandomForestClassifier,DOBSCV,5,f1,0.63594,0.01851,0.64000,-0.00406
299,allrep,RandomForestClassifier,DOBSCV,10,f1,0.62687,0.02244,0.64000,-0.01313
300,allrep,RandomForestClassifier,KFold,2,f1,0.63849,0.02502,0.64000,-0.00151
301,allrep,RandomForestClassifier,KFold,5,f1,0.63793,0.01992,0.64000,-0.00207
302,allrep,RandomForestClassifier,KFold,10,f1,0.61699,0.01714,0.64000,-0.02301
303,allrep,RandomForestClassifier,ShuffleSplit,2,f1,0.63029,0.06543,0.64000,-0.00971
304,allrep,RandomForestClassifier,ShuffleSplit,5,f1,0.61867,0.04295,0.64000,-0.02133
305,allrep,RandomForestClassifier,ShuffleSplit,10,f1,0.61494,0.03121,0.64000,-0.02507
306,allrep,RandomForestClassifier,StratifiedKFold,2,f1,0.64586,0.02585,0.64000,0.00586
307,allrep,RandomForestClassifier,StratifiedKFold,5,f1,0.65102,0.02306,0.64000,0.01102
308,allrep,RandomForestClassifier,StratifiedKFold,10,f1,0.64347,0.02276,0.64000,0.00347
309,allrep,RandomForestClassifier,StratifiedShuffleSplit,2,f1,0.64846,0.04099,0.64000,0.00846
310,allrep,RandomForestClassifier,StratifiedShuffleSplit,5,f1,0.63904,0.03674,0.64000,-0.00096
311,allrep,RandomForestClassifier,StratifiedShuffleSplit,10,f1,0.64482,0.02708,0.64000,0.00482
312,allrep,RandomForestClassifier,CBDSCV,2,precision,0.58556,0.02351,0.55940,0.02616
313,allrep,RandomForestClassifier,CBDSCV,5,precision,0.57040,0.02680,0.55940,0.01100
314,allrep,RandomForestClassifier,CBDSCV,10,precision,0.56919,0.01851,0.55940,0.00979
315,allrep,RandomForestClassifier,CBDSCV_Mini,2,precision,0.58597,0.01837,0.55940,0.02657
316,allrep,RandomForestClassifier,CBDSCV_Mini,5,precision,0.56620,0.02595,0.55940,0.00680
317,allrep,RandomForestClassifier,CBDSCV_Mini,10,precision,0.56197,0.01743,0.55940,0.00257
318,allrep,RandomForestClassifier,DBSCV,2,precision,0.57994,0.03131,0.55940,0.02054
319,allrep,RandomForestClassifier,DBSCV,5,precision,0.56794,0.01935,0.55940,0.00854
320,allrep,RandomForestClassifier,DBSCV,10,precision,0.56512,0.03292,0.55940,0.00572
321,allrep,RandomForestClassifier,DOBSCV,2,precision,0.57517,0.02949,0.55940,0.01577
322,allrep,RandomForestClassifier,DOBSCV,5,precision,0.56480,0.02102,0.55940,0.00540
323,allrep,RandomForestClassifier,DOBSCV,10,precision,0.56631,0.02402,0.55940,0.00691
324,allrep,RandomForestClassifier,KFold,2,precision,0.58183,0.02709,0.55940,0.02243
325,allrep,RandomForestClassifier,KFold,5,precision,0.56946,0.01884,0.55940,0.01006
326,allrep,RandomForestClassifier,KFold,10,precision,0.55440,0.01738,0.55940,-0.00500
327,allrep,RandomForestClassifier,ShuffleSplit,2,precision,0.56601,0.06564,0.55940,0.00661
328,allrep,RandomForestClassifier,ShuffleSplit,5,precision,0.55756,0.04453,0.55940,-0.00184
329,allrep,RandomForestClassifier,ShuffleSplit,10,precision,0.55464,0.03184,0.55940,-0.00476
330,allrep,RandomForestClassifier,StratifiedKFold,2,precision,0.58724,0.02681,0.55940,0.02784
331,allrep,RandomForestClassifier,StratifiedKFold,5,precision,0.57733,0.02205,0.55940,0.01793
332,allrep,RandomForestClassifier,StratifiedKFold,10,precision,0.57736,0.02461,0.55940,0.01796
333,allrep,RandomForestClassifier,StratifiedShuffleSplit,2,precision,0.58311,0.04926,0.55940,0.02371
334,allrep,RandomForestClassifier,StratifiedShuffleSplit,5,precision,0.57391,0.03962,0.55940,0.01451
335,allrep,RandomForestClassifier,StratifiedShuffleSplit,10,precision,0.57364,0.02946,0.55940,0.01424
336,allrep,RandomForestClassifier,CBDSCV,2,recall,0.77471,0.03305,0.84640,-0.07169
337,allrep,RandomForestClassifier,CBDSCV,5,recall,0.83552,0.02074,0.84640,-0.01088
338,allrep,RandomForestClassifier,CBDSCV,10,recall,0.82482,0.03773,0.84640,-0.02158
339,allrep,RandomForestClassifier,CBDSCV_Mini,2,recall,0.78030,0.03436,0.84640,-0.06610
340,allrep,RandomForestClassifier,CBDSCV_Mini,5,recall,0.82534,0.02067,0.84640,-0.02106
341,allrep,RandomForestClassifier,CBDSCV_Mini,10,recall,0.81893,0.02723,0.84640,-0.02747
342,allrep,RandomForestClassifier,DBSCV,2,recall,0.76759,0.03661,0.84640,-0.07881
343,allrep,RandomForestClassifier,DBSCV,5,recall,0.83333,0.01702,0.84640,-0.01307
344,allrep,RandomForestClassifier,DBSCV,10,recall,0.83461,0.03383,0.84640,-0.01179
345,allrep,RandomForestClassifier,DOBSCV,2,recall,0.76191,0.03376,0.84640,-0.08449
346,allrep,RandomForestClassifier,DOBSCV,5,recall,0.83537,0.02447,0.84640,-0.01103
347,allrep,RandomForestClassifier,DOBSCV,10,recall,0.82776,0.02828,0.84640,-0.01864
348,allrep,RandomForestClassifier,KFold,2,recall,0.77821,0.02939,0.84640,-0.06819
349,allrep,RandomForestClassifier,KFold,5,recall,0.82993,0.02493,0.84640,-0.01647
350,allrep,RandomForestClassifier,KFold,10,recall,0.81615,0.02175,0.84640,-0.03025
351,allrep,RandomForestClassifier,ShuffleSplit,2,recall,0.82344,0.08183,0.84640,-0.02296
352,allrep,RandomForestClassifier,ShuffleSplit,5,recall,0.81937,0.04891,0.84640,-0.02703
353,allrep,RandomForestClassifier,ShuffleSplit,10,recall,0.82335,0.03045,0.84640,-0.02305
354,allrep,RandomForestClassifier,StratifiedKFold,2,recall,0.77919,0.03048,0.84640,-0.06721
355,allrep,RandomForestClassifier,StratifiedKFold,5,recall,0.83076,0.02702,0.84640,-0.01564
356,allrep,RandomForestClassifier,StratifiedKFold,10,recall,0.83113,0.02609,0.84640,-0.01527
357,allrep,RandomForestClassifier,StratifiedShuffleSplit,2,recall,0.84217,0.04702,0.84640,-0.00423
358,allrep,RandomForestClassifier,StratifiedShuffleSplit,5,recall,0.83199,0.03694,0.84640,-0.01441
359,allrep,RandomForestClassifier,StratifiedShuffleSplit,10,recall,0.84174,0.02984,0.84640,-0.00466
360,allrep,SVC,CBDSCV,2,accuracy,0.90176,0.00306,0.90070,0.00106
361,allrep,SVC,CBDSCV,5,accuracy,0.90090,0.00336,0.90070,0.00020
362,allrep,SVC,CBDSCV,10,accuracy,0.90094,0.00312,0.90070,0.00024
363,allrep,SVC,CBDSCV_Mini,2,accuracy,0.90106,0.00184,0.90070,0.00036
364,allrep,SVC,CBDSCV_Mini,5,accuracy,0.90087,0.00318,0.90070,0.00017
365,allrep,SVC,CBDSCV_Mini,10,accuracy,0.90117,0.00301,0.90070,0.00047
366,allrep,SVC,DBSCV,2,accuracy,0.90158,0.00235,0.90070,0.00088
367,allrep,SVC,DBSCV,5,accuracy,0.90108,0.00306,0.90070,0.00038
368,allrep,SVC,DBSCV,10,accuracy,0.90103,0.00352,0.90070,0.00033
369,allrep,SVC,DOBSCV,2,accuracy,0.90118,0.00215,0.90070,0.00048
370,allrep,SVC,DOBSCV,5,accuracy,0.90100,0.00266,0.90070,0.00030
371,allrep,SVC,DOBSCV,10,accuracy,0.90093,0.00340,0.90070,0.00023
372,allrep,SVC,KFold,2,accuracy,0.90152,0.00278,0.90070,0.00082
373,allrep,SVC,KFold,5,accuracy,0.90103,0.00302,0.90070,0.00033
374,allrep,SVC,KFold,10,accuracy,0.90132,0.00337,0.90070,0.00062
375,allrep,SVC,ShuffleSplit,2,accuracy,0.90221,0.00880,0.90070,0.00151
376,allrep,SVC,ShuffleSplit,5,accuracy,0.90230,0.00531,0.90070,0.00160
377,allrep,SVC,ShuffleSplit,10,accuracy,0.90125,0.00441,0.90070,0.00055
378,allrep,SVC,StratifiedKFold,2,accuracy,0.90170,0.00268,0.90070,0.00100
379,allrep,SVC,StratifiedKFold,5,accuracy,0.90044,0.00243,0.90070,-0.00026
380,allrep,SVC,StratifiedKFold,10,accuracy,0.90081,0.00316,0.90070,0.00011
381,allrep,SVC,StratifiedShuffleSplit,2,accuracy,0.90000,0.00927,0.90070,-0.00070
382,allrep,SVC,StratifiedShuffleSplit,5,accuracy,0.90053,0.00561,0.90070,-0.00017
383,allrep,SVC,StratifiedShuffleSplit,10,accuracy,0.90090,0.00482,0.90070,0.00020
384,allrep,SVC,CBDSCV,2,balanced_accuracy,0.76202,0.03359,0.79790,-0.03588
385,allrep,SVC,CBDSCV,5,balanced_accuracy,0.77589,0.03168,0.79790,-0.02201
386,allrep,SVC,CBDSCV,10,balanced_accuracy,0.77552,0.02756,0.79790,-0.02238
387,allrep,SVC,CBDSCV_Mini,2,balanced_accuracy,0.76096,0.02501,0.79790,-0.03694
388,allrep,SVC,CBDSCV_Mini,5,balanced_accuracy,0.77043,0.02673,0.79790,-0.02747
389,allrep,SVC,CBDSCV_Mini,10,balanced_accuracy,0.77237,0.02952,0.79790,-0.02553
390,allrep,SVC,DBSCV,2,balanced_accuracy,0.77008,0.02320,0.79790,-0.02782
391,allrep,SVC,DBSCV,5,balanced_accuracy,0.78154,0.02493,0.79790,-0.01636
392,allrep,SVC,DBSCV,10,balanced_accuracy,0.78718,0.03205,0.79790,-0.01072
393,allrep,SVC,DOBSCV,2,balanced_accuracy,0.76272,0.02755,0.79790,-0.03518
394,allrep,SVC,DOBSCV,5,balanced_accuracy,0.77850,0.02576,0.79790,-0.01940
395,allrep,SVC,DOBSCV,10,balanced_accuracy,0.77879,0.03011,0.79790,-0.01911
396,allrep,SVC,KFold,2,balanced_accuracy,0.76616,0.03064,0.79790,-0.03174
397,allrep,SVC,KFold,5,balanced_accuracy,0.77398,0.02772,0.79790,-0.02392
398,allrep,SVC,KFold,10,balanced_accuracy,0.77891,0.02749,0.79790,-0.01899
399,allrep,SVC,ShuffleSplit,2,balanced_accuracy,0.80793,0.06014,0.79790,0.01003
400,allrep,SVC,ShuffleSplit,5,balanced_accuracy,0.79173,0.03715,0.79790,-0.00618
401,allrep,SVC,ShuffleSplit,10,balanced_accuracy,0.78266,0.02953,0.79790,-0.01524
402,allrep,SVC,StratifiedKFold,2,balanced_accuracy,0.76564,0.02446,0.79790,-0.03226
403,allrep,SVC,StratifiedKFold,5,balanced_accuracy,0.76812,0.01967,0.79790,-0.02978
404,allrep,SVC,StratifiedKFold,10,balanced_accuracy,0.77653,0.02204,0.79790,-0.02137
405,allrep,SVC,StratifiedShuffleSplit,2,balanced_accuracy,0.76860,0.07937,0.79790,-0.02930
406,allrep,SVC,StratifiedShuffleSplit,5,balanced_accuracy,0.76778,0.06232,0.79790,-0.03012
407,allrep,SVC,StratifiedShuffleSplit,10,balanced_accuracy,0.77003,0.02928,0.79790,-0.02787
408,allrep,SVC,CBDSCV,2,f1,0.47821,0.01567,0.49490,-0.01669
409,allrep,SVC,CBDSCV,5,f1,0.48475,0.01454,0.49490,-0.01015
410,allrep,SVC,CBDSCV,10,f1,0.47482,0.01306,0.49490,-0.02008
411,allrep,SVC,CBDSCV_Mini,2,f1,0.47617,0.01145,0.49490,-0.01873
412,allrep,SVC,CBDSCV_Mini,5,f1,0.48250,0.01086,0.49490,-0.01240
413,allrep,SVC,CBDSCV_Mini,10,f1,0.47870,0.00937,0.49490,-0.01620
414,allrep,SVC,DBSCV,2,f1,0.48237,0.01109,0.49490,-0.01253
415,allrep,SVC,DBSCV,5,f1,0.48539,0.01274,0.49490,-0.00951
416,allrep,SVC,DBSCV,10,f1,0.48374,0.01451,0.49490,-0.01116
417,allrep,SVC,DOBSCV,2,f1,0.47817,0.01473,0.49490,-0.01673
418,allrep,SVC,DOBSCV,5,f1,0.48465,0.01086,0.49490,-0.01025
419,allrep,SVC,DOBSCV,10,f1,0.48321,0.01377,0.49490,-0.01169
420,allrep,SVC,KFold,2,f1,0.47892,0.01400,0.49490,-0.01598
421,allrep,SVC,KFold,5,f1,0.48215,0.01139,0.49490,-0.01275
422,allrep,SVC,KFold,10,f1,0.48336,0.01313,0.49490,-0.01154
423,allrep,SVC,ShuffleSplit,2,f1,0.49868,0.04534,0.49490,0.00378
424,allrep,SVC,ShuffleSplit,5,f1,0.48459,0.02713,0.49490,-0.01031
425,allrep,SVC,ShuffleSplit,10,f1,0.47942,0.02464,0.49490,-0.01548
426,allrep,SVC,StratifiedKFold,2,f1,0.47884,0.01191,0.49490,-0.01606
427,allrep,SVC,StratifiedKFold,5,f1,0.48572,0.00994,0.49490,-0.00918
428,allrep,SVC,StratifiedKFold,10,f1,0.49657,0.01054,0.49490,0.00167
429,allrep,SVC,StratifiedShuffleSplit,2,f1,0.48626,0.03900,0.49490,-0.00864
430,allrep,SVC,StratifiedShuffleSplit,5,f1,0.48856,0.02781,0.49490,-0.00634
431,allrep,SVC,StratifiedShuffleSplit,10,f1,0.49079,0.01385,0.49490,-0.00411
432,allrep,SVC,CBDSCV,2,precision,0.40846,0.01108,0.42140,-0.01294
433,allrep,SVC,CBDSCV,5,precision,0.41715,0.01225,0.42140,-0.00425
434,allrep,SVC,CBDSCV,10,precision,0.41366,0.01066,0.42140,-0.00774
435,allrep,SVC,CBDSCV_Mini,2,precision,0.40718,0.00835,0.42140,-0.01422
436,allrep,SVC,CBDSCV_Mini,5,precision,0.41354,0.00713,0.42140,-0.00786
437,allrep,SVC,CBDSCV_Mini,10,precision,0.41567,0.00567,0.42140,-0.00573
438,allrep,SVC,DBSCV,2,precision,0.41138,0.00857,0.42140,-0.01002
439,allrep,SVC,DBSCV,5,precision,0.41669,0.00868,0.42140,-0.00471
440,allrep,SVC,DBSCV,10,precision,0.42000,0.00987,0.42140,-0.00140
441,allrep,SVC,DOBSCV,2,precision,0.40944,0.01159,0.42140,-0.01196
442,allrep,SVC,DOBSCV,5,precision,0.41657,0.00771,0.42140,-0.00483
443,allrep,SVC,DOBSCV,10,precision,0.42017,0.01166,0.42140,-0.00123
444,allrep,SVC,KFold,2,precision,0.40950,0.01056,0.42140,-0.01190
445,allrep,SVC,KFold,5,precision,0.41414,0.00871,0.42140,-0.00726
446,allrep,SVC,KFold,10,precision,0.42032,0.01007,0.42140,-0.00108
447,allrep,SVC,ShuffleSplit,2,precision,0.43581,0.04828,0.42140,0.01441
448,allrep,SVC,ShuffleSplit,5,precision,0.42202,0.02561,0.42140,0.00062
449,allrep,SVC,ShuffleSplit,10,precision,0.41885,0.02109,0.42140,-0.00255
450,allrep,SVC,StratifiedKFold,2,precision,0.40757,0.00867,0.42140,-0.01383
451,allrep,SVC,StratifiedKFold,5,precision,0.41511,0.00840,0.42140,-0.00629
452,allrep,SVC,StratifiedKFold,10,precision,0.42709,0.00947,0.42140,0.00569
453,allrep,SVC,StratifiedShuffleSplit,2,precision,0.41721,0.02731,0.42140,-0.00419
454,allrep,SVC,StratifiedShuffleSplit,5,precision,0.42004,0.01890,0.42140,-0.00136
455,allrep,SVC,StratifiedShuffleSplit,10,precision,0.42220,0.00992,0.42140,0.00080
456,allrep,SVC,CBDSCV,2,recall,0.76202,0.03359,0.79790,-0.03588
457,allrep,SVC,CBDSCV,5,recall,0.77589,0.03168,0.79790,-0.02201
458,allrep,SVC,CBDSCV,10,recall,0.75663,0.02765,0.79790,-0.04127
459,allrep,SVC,CBDSCV_Mini,2,recall,0.76096,0.02501,0.79790,-0.03694
460,allrep,SVC,CBDSCV_Mini,5,recall,0.77043,0.02673,0.79790,-0.02747
461,allrep,SVC,CBDSCV_Mini,10,recall,0.75893,0.03058,0.79790,-0.03897
462,allrep,SVC,DBSCV,2,recall,0.77008,0.02320,0.79790,-0.02782
463,allrep,SVC,DBSCV,5,recall,0.77953,0.02624,0.79790,-0.01838
464,allrep,SVC,DBSCV,10,recall,0.77244,0.02843,0.79790,-0.02546
465,allrep,SVC,DOBSCV,2,recall,0.76272,0.02755,0.79790,-0.03518
466,allrep,SVC,DOBSCV,5,recall,0.77850,0.02576,0.79790,-0.01940
467,allrep,SVC,DOBSCV,10,recall,0.75870,0.02723,0.79790,-0.03920
468,allrep,SVC,KFold,2,recall,0.76616,0.03064,0.79790,-0.03174
469,allrep,SVC,KFold,5,recall,0.77398,0.02772,0.79790,-0.02392
470,allrep,SVC,KFold,10,recall,0.76603,0.03011,0.79790,-0.03187
471,allrep,SVC,ShuffleSplit,2,recall,0.79690,0.06325,0.79790,-0.00100
472,allrep,SVC,ShuffleSplit,5,recall,0.77720,0.04632,0.79790,-0.02070
473,allrep,SVC,ShuffleSplit,10,recall,0.76789,0.03002,0.79790,-0.03001
474,allrep,SVC,StratifiedKFold,2,recall,0.76564,0.02446,0.79790,-0.03226
475,allrep,SVC,StratifiedKFold,5,recall,0.76812,0.01967,0.79790,-0.02978
476,allrep,SVC,StratifiedKFold,10,recall,0.77653,0.02204,0.79790,-0.02137
477,allrep,SVC,StratifiedShuffleSplit,2,recall,0.76860,0.07937,0.79790,-0.02930
478,allrep,SVC,StratifiedShuffleSplit,5,recall,0.76778,0.06232,0.79790,-0.03012
479,allrep,SVC,StratifiedShuffleSplit,10,recall,0.77003,0.02928,0.79790,-0.02787
480,analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,2,accuracy,0.74142,0.05043,0.78000,-0.03858
481,analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,5,accuracy,0.76314,0.04647,0.78000,-0.01686
482,analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,10,accuracy,0.78487,0.03720,0.78000,0.00487
483,analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,2,accuracy,0.72190,0.06267,0.78000,-0.05810
484,analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,5,accuracy,0.76131,0.03199,0.78000,-0.01869
485,analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,10,accuracy,0.76481,0.04678,0.78000,-0.01519
486,analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,2,accuracy,0.75233,0.03314,0.78000,-0.02767
487,analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,5,accuracy,0.76369,0.05187,0.78000,-0.01631
488,analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,10,accuracy,0.76501,0.03542,0.78000,-0.01499
489,analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,2,accuracy,0.74606,0.04657,0.78000,-0.03394
490,analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,5,accuracy,0.75419,0.03740,0.78000,-0.02581
491,analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,10,accuracy,0.76654,0.04391,0.78000,-0.01346
492,analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,2,accuracy,0.74246,0.04801,0.78000,-0.03754
493,analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,5,accuracy,0.74183,0.04107,0.78000,-0.03817
494,analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,10,accuracy,0.78286,0.03141,0.78000,0.00286
495,analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,2,accuracy,0.80279,0.10735,0.78000,0.02279
496,analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,5,accuracy,0.77891,0.05370,0.78000,-0.00109
497,analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,10,accuracy,0.77224,0.03874,0.78000,-0.00776
498,analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,2,accuracy,0.74698,0.04402,0.78000,-0.03302
499,analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,5,accuracy,0.75925,0.03469,0.78000,-0.02075
500,analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,10,accuracy,0.77550,0.04039,0.78000,-0.00450
501,analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,2,accuracy,0.78613,0.10396,0.78000,0.00613
502,analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,5,accuracy,0.78113,0.06696,0.78000,0.00113
503,analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,10,accuracy,0.78002,0.04166,0.78000,0.00002
504,analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,2,balanced_accuracy,0.65983,0.06275,0.66750,-0.00767
505,analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,5,balanced_accuracy,0.69006,0.06372,0.66750,0.02256
506,analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,10,balanced_accuracy,0.72359,0.05219,0.66750,0.05609
507,analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,2,balanced_accuracy,0.64368,0.07501,0.66750,-0.02382
508,analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,5,balanced_accuracy,0.70058,0.03982,0.66750,0.03308
509,analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,10,balanced_accuracy,0.70796,0.05071,0.66750,0.04046
510,analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,2,balanced_accuracy,0.66790,0.06197,0.66750,0.00040
511,analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,5,balanced_accuracy,0.70050,0.07237,0.66750,0.03300
512,analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,10,balanced_accuracy,0.70807,0.05398,0.66750,0.04057
513,analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,2,balanced_accuracy,0.67891,0.07803,0.66750,0.01141
514,analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,5,balanced_accuracy,0.69915,0.05464,0.66750,0.03165
515,analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,10,balanced_accuracy,0.70729,0.06165,0.66750,0.03979
516,analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,2,balanced_accuracy,0.66086,0.06438,0.66750,-0.00664
517,analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,5,balanced_accuracy,0.67821,0.05953,0.66750,0.01071
518,analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,10,balanced_accuracy,0.72503,0.05457,0.66750,0.05753
519,analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,2,balanced_accuracy,0.74492,0.14751,0.66750,0.07742
520,analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,5,balanced_accuracy,0.72340,0.07592,0.66750,0.05590
521,analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,10,balanced_accuracy,0.72455,0.05371,0.66750,0.05705
522,analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,2,balanced_accuracy,0.64877,0.05399,0.66750,-0.01873
