dataset_name,classifier_name,splitter_method,n_splits,metric_name,expected_estimate,estimate_std
analcatdata_germangss,RandomForestClassifier,KFold,2,recall,0.31590,0.01755
analcatdata_germangss,RandomForestClassifier,KFold,5,accuracy,0.26403,0.02197
analcatdata_germangss,RandomForestClassifier,KFold,5,balanced_accuracy,0.26849,0.02226
analcatdata_germangss,RandomForestClassifier,KFold,5,f1,0.26137,0.02161
analcatdata_germangss,RandomForestClassifier,KFold,5,precision,0.26778,0.02358
analcatdata_germangss,RandomForestClassifier,KFold,5,recall,0.26849,0.02226
analcatdata_germangss,RandomForestClassifier,KFold,10,accuracy,0.25472,0.01615
analcatdata_germangss,RandomForestClassifier,KFold,10,balanced_accuracy,0.25926,0.01801
analcatdata_germangss,RandomForestClassifier,KFold,10,f1,0.24788,0.01731
analcatdata_germangss,RandomForestClassifier,KFold,10,precision,0.26087,0.01883
analcatdata_germangss,RandomForestClassifier,KFold,10,recall,0.25926,0.01801
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,2,accuracy,0.26458,0.04516
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,2,balanced_accuracy,0.27514,0.05238
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,2,f1,0.25740,0.04762
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,2,precision,0.26769,0.05032
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,2,recall,0.27514,0.05238
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,5,accuracy,0.24749,0.03629
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,5,balanced_accuracy,0.25082,0.03924
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,5,f1,0.23805,0.03702
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,5,precision,0.25129,0.03817
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,5,recall,0.25082,0.03924
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,10,accuracy,0.24847,0.02250
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,10,balanced_accuracy,0.25327,0.02569
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,10,f1,0.23880,0.02334
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,10,precision,0.25058,0.02519
analcatdata_germangss,RandomForestClassifier,ShuffleSplit,10,recall,0.25327,0.02569
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,2,accuracy,0.29861,0.01872
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,2,balanced_accuracy,0.29861,0.01872
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,2,f1,0.29874,0.01838
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,2,precision,0.30289,0.01929
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,2,recall,0.29861,0.01872
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,5,accuracy,0.27042,0.01603
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,5,balanced_accuracy,0.27042,0.01603
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,5,f1,0.26784,0.01664
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,5,precision,0.27138,0.01798
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,5,recall,0.27042,0.01603
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,10,accuracy,0.25500,0.01542
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,10,balanced_accuracy,0.25500,0.01542
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,10,f1,0.24815,0.01532
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,10,precision,0.25104,0.01681
analcatdata_germangss,RandomForestClassifier,StratifiedKFold,10,recall,0.25500,0.01542
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,2,accuracy,0.27152,0.04449
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,2,balanced_accuracy,0.27152,0.04449
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,2,f1,0.26401,0.04420
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,2,precision,0.26384,0.04581
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,2,recall,0.27152,0.04449
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,5,accuracy,0.26222,0.03585
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,5,balanced_accuracy,0.26222,0.03585
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,5,f1,0.25657,0.03334
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,5,precision,0.26009,0.03350
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,5,recall,0.26222,0.03585
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,10,accuracy,0.25472,0.02843
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,10,balanced_accuracy,0.25472,0.02843
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,10,f1,0.24913,0.02810
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,10,precision,0.25221,0.02925
analcatdata_germangss,RandomForestClassifier,StratifiedShuffleSplit,10,recall,0.25472,0.02843
analcatdata_germangss,SVC,CBDSCV,2,accuracy,0.30111,0.02185
analcatdata_germangss,SVC,CBDSCV,2,balanced_accuracy,0.30193,0.02250
analcatdata_germangss,SVC,CBDSCV,2,f1,0.30081,0.02169
analcatdata_germangss,SVC,CBDSCV,2,precision,0.31285,0.02350
analcatdata_germangss,SVC,CBDSCV,2,recall,0.30193,0.02250
analcatdata_germangss,SVC,CBDSCV,5,accuracy,0.26514,0.01961
analcatdata_germangss,SVC,CBDSCV,5,balanced_accuracy,0.26279,0.01891
analcatdata_germangss,SVC,CBDSCV,5,f1,0.26379,0.01869
analcatdata_germangss,SVC,CBDSCV,5,precision,0.28827,0.02018
analcatdata_germangss,SVC,CBDSCV,5,recall,0.26279,0.01891
analcatdata_germangss,SVC,CBDSCV,10,accuracy,0.24986,0.02084
analcatdata_germangss,SVC,CBDSCV,10,balanced_accuracy,0.24894,0.02079
analcatdata_germangss,SVC,CBDSCV,10,f1,0.24502,0.01892
analcatdata_germangss,SVC,CBDSCV,10,precision,0.27481,0.02140
analcatdata_germangss,SVC,CBDSCV,10,recall,0.24894,0.02079
analcatdata_germangss,SVC,CBDSCV_Mini,2,accuracy,0.29375,0.01968
analcatdata_germangss,SVC,CBDSCV_Mini,2,balanced_accuracy,0.29418,0.01890
analcatdata_germangss,SVC,CBDSCV_Mini,2,f1,0.29304,0.02021
analcatdata_germangss,SVC,CBDSCV_Mini,2,precision,0.30710,0.02548
analcatdata_germangss,SVC,CBDSCV_Mini,2,recall,0.29418,0.01890
analcatdata_germangss,SVC,CBDSCV_Mini,5,accuracy,0.27972,0.02039
analcatdata_germangss,SVC,CBDSCV_Mini,5,balanced_accuracy,0.27952,0.01936
analcatdata_germangss,SVC,CBDSCV_Mini,5,f1,0.27856,0.01884
analcatdata_germangss,SVC,CBDSCV_Mini,5,precision,0.30627,0.02352
analcatdata_germangss,SVC,CBDSCV_Mini,5,recall,0.27952,0.01936
analcatdata_germangss,SVC,CBDSCV_Mini,10,accuracy,0.25237,0.01687
analcatdata_germangss,SVC,CBDSCV_Mini,10,balanced_accuracy,0.25147,0.01688
analcatdata_germangss,SVC,CBDSCV_Mini,10,f1,0.24724,0.01471
analcatdata_germangss,SVC,CBDSCV_Mini,10,precision,0.28453,0.01847
analcatdata_germangss,SVC,CBDSCV_Mini,10,recall,0.25147,0.01688
analcatdata_germangss,SVC,DBSCV,2,accuracy,0.30209,0.01521
analcatdata_germangss,SVC,DBSCV,2,balanced_accuracy,0.30184,0.01510
analcatdata_germangss,SVC,DBSCV,2,f1,0.30188,0.01418
analcatdata_germangss,SVC,DBSCV,2,precision,0.31580,0.01373
analcatdata_germangss,SVC,DBSCV,2,recall,0.30184,0.01510
analcatdata_germangss,SVC,DBSCV,5,accuracy,0.26945,0.02445
analcatdata_germangss,SVC,DBSCV,5,balanced_accuracy,0.26876,0.02521
analcatdata_germangss,SVC,DBSCV,5,f1,0.26953,0.02368
analcatdata_germangss,SVC,DBSCV,5,precision,0.29687,0.02635
analcatdata_germangss,SVC,DBSCV,5,recall,0.26876,0.02521
analcatdata_germangss,SVC,DBSCV,10,accuracy,0.24458,0.02382
analcatdata_germangss,SVC,DBSCV,10,balanced_accuracy,0.24521,0.02365
analcatdata_germangss,SVC,DBSCV,10,f1,0.24148,0.02239
analcatdata_germangss,SVC,DBSCV,10,precision,0.27465,0.02379
analcatdata_germangss,SVC,DBSCV,10,recall,0.24521,0.02365
analcatdata_germangss,SVC,DOBSCV,2,accuracy,0.28875,0.02338
analcatdata_germangss,SVC,DOBSCV,2,balanced_accuracy,0.28893,0.02310
analcatdata_germangss,SVC,DOBSCV,2,f1,0.28903,0.02410
analcatdata_germangss,SVC,DOBSCV,2,precision,0.30258,0.02657
analcatdata_germangss,SVC,DOBSCV,2,recall,0.28893,0.02310
analcatdata_germangss,SVC,DOBSCV,5,accuracy,0.26764,0.02604
analcatdata_germangss,SVC,DOBSCV,5,balanced_accuracy,0.26861,0.02489
analcatdata_germangss,SVC,DOBSCV,5,f1,0.26789,0.02403
analcatdata_germangss,SVC,DOBSCV,5,precision,0.29401,0.02353
analcatdata_germangss,SVC,DOBSCV,5,recall,0.26861,0.02489
analcatdata_germangss,SVC,DOBSCV,10,accuracy,0.25222,0.02481
analcatdata_germangss,SVC,DOBSCV,10,balanced_accuracy,0.25140,0.02991
analcatdata_germangss,SVC,DOBSCV,10,f1,0.24755,0.02712
analcatdata_germangss,SVC,DOBSCV,10,precision,0.28155,0.02784
analcatdata_germangss,SVC,DOBSCV,10,recall,0.25140,0.02991
analcatdata_germangss,SVC,KFold,2,accuracy,0.29278,0.02172
analcatdata_germangss,SVC,KFold,2,balanced_accuracy,0.29353,0.02196
analcatdata_germangss,SVC,KFold,2,f1,0.29203,0.02194
analcatdata_germangss,SVC,KFold,2,precision,0.30338,0.02516
analcatdata_germangss,SVC,KFold,2,recall,0.29353,0.02196
analcatdata_germangss,SVC,KFold,5,accuracy,0.27153,0.02144
analcatdata_germangss,SVC,KFold,5,balanced_accuracy,0.27142,0.02051
analcatdata_germangss,SVC,KFold,5,f1,0.27189,0.02007
analcatdata_germangss,SVC,KFold,5,precision,0.29636,0.02149
analcatdata_germangss,SVC,KFold,5,recall,0.27142,0.02051
analcatdata_germangss,SVC,KFold,10,accuracy,0.25334,0.02194
analcatdata_germangss,SVC,KFold,10,balanced_accuracy,0.25411,0.02107
analcatdata_germangss,SVC,KFold,10,f1,0.25167,0.01967
analcatdata_germangss,SVC,KFold,10,precision,0.28996,0.02293
analcatdata_germangss,SVC,KFold,10,recall,0.25411,0.02107
analcatdata_germangss,SVC,ShuffleSplit,2,accuracy,0.26458,0.03701
analcatdata_germangss,SVC,ShuffleSplit,2,balanced_accuracy,0.26648,0.04436
analcatdata_germangss,SVC,ShuffleSplit,2,f1,0.26422,0.03726
analcatdata_germangss,SVC,ShuffleSplit,2,precision,0.30217,0.04023
analcatdata_germangss,SVC,ShuffleSplit,2,recall,0.26648,0.04436
analcatdata_germangss,SVC,ShuffleSplit,5,accuracy,0.25111,0.03125
analcatdata_germangss,SVC,ShuffleSplit,5,balanced_accuracy,0.25042,0.03621
analcatdata_germangss,SVC,ShuffleSplit,5,f1,0.24586,0.03125
analcatdata_germangss,SVC,ShuffleSplit,5,precision,0.27890,0.03121
analcatdata_germangss,SVC,ShuffleSplit,5,recall,0.25042,0.03621
analcatdata_germangss,SVC,ShuffleSplit,10,accuracy,0.25306,0.02740
analcatdata_germangss,SVC,ShuffleSplit,10,balanced_accuracy,0.25229,0.02932
analcatdata_germangss,SVC,ShuffleSplit,10,f1,0.24695,0.02615
analcatdata_germangss,SVC,ShuffleSplit,10,precision,0.27849,0.02777
analcatdata_germangss,SVC,ShuffleSplit,10,recall,0.25229,0.02932
analcatdata_germangss,SVC,StratifiedKFold,2,accuracy,0.29514,0.02394
analcatdata_germangss,SVC,StratifiedKFold,2,balanced_accuracy,0.29514,0.02394
analcatdata_germangss,SVC,StratifiedKFold,2,f1,0.29569,0.02470
analcatdata_germangss,SVC,StratifiedKFold,2,precision,0.30761,0.02897
analcatdata_germangss,SVC,StratifiedKFold,2,recall,0.29514,0.02394
analcatdata_germangss,SVC,StratifiedKFold,5,accuracy,0.27181,0.01902
analcatdata_germangss,SVC,StratifiedKFold,5,balanced_accuracy,0.27181,0.01902
analcatdata_germangss,SVC,StratifiedKFold,5,f1,0.27215,0.01833
analcatdata_germangss,SVC,StratifiedKFold,5,precision,0.29463,0.01639
analcatdata_germangss,SVC,StratifiedKFold,5,recall,0.27181,0.01902
analcatdata_germangss,SVC,StratifiedKFold,10,accuracy,0.25152,0.02134
analcatdata_germangss,SVC,StratifiedKFold,10,balanced_accuracy,0.25152,0.02134
analcatdata_germangss,SVC,StratifiedKFold,10,f1,0.25102,0.02030
analcatdata_germangss,SVC,StratifiedKFold,10,precision,0.27913,0.02165
analcatdata_germangss,SVC,StratifiedKFold,10,recall,0.25152,0.02134
analcatdata_germangss,SVC,StratifiedShuffleSplit,2,accuracy,0.26111,0.05050
analcatdata_germangss,SVC,StratifiedShuffleSplit,2,balanced_accuracy,0.26111,0.05050
analcatdata_germangss,SVC,StratifiedShuffleSplit,2,f1,0.26379,0.04709
analcatdata_germangss,SVC,StratifiedShuffleSplit,2,precision,0.30213,0.05032
analcatdata_germangss,SVC,StratifiedShuffleSplit,2,recall,0.26111,0.05050
analcatdata_germangss,SVC,StratifiedShuffleSplit,5,accuracy,0.24666,0.03634
analcatdata_germangss,SVC,StratifiedShuffleSplit,5,balanced_accuracy,0.24666,0.03634
analcatdata_germangss,SVC,StratifiedShuffleSplit,5,f1,0.24827,0.03513
analcatdata_germangss,SVC,StratifiedShuffleSplit,5,precision,0.28118,0.03844
analcatdata_germangss,SVC,StratifiedShuffleSplit,5,recall,0.24666,0.03634
analcatdata_germangss,SVC,StratifiedShuffleSplit,10,accuracy,0.25069,0.02415
analcatdata_germangss,SVC,StratifiedShuffleSplit,10,balanced_accuracy,0.25069,0.02415
analcatdata_germangss,SVC,StratifiedShuffleSplit,10,f1,0.25120,0.02104
analcatdata_germangss,SVC,StratifiedShuffleSplit,10,precision,0.28352,0.02429
analcatdata_germangss,SVC,StratifiedShuffleSplit,10,recall,0.25069,0.02415
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,2,accuracy,0.42871,0.07316
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,2,balanced_accuracy,0.43574,0.07917
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,2,f1,0.42016,0.07230
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,2,precision,0.45227,0.08390
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,2,recall,0.43574,0.07917
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,5,accuracy,0.45709,0.03656
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,5,balanced_accuracy,0.45989,0.04437
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,5,f1,0.42231,0.03631
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,5,precision,0.47167,0.04658
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,5,recall,0.45630,0.04737
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,10,accuracy,0.47283,0.05651
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,10,balanced_accuracy,0.47124,0.06050
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,10,f1,0.40379,0.05347
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,10,precision,0.44006,0.06272
analcatdata_happiness,DecisionTreeClassifier,CBDSCV,10,recall,0.43233,0.06335
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,2,accuracy,0.42129,0.08301
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,2,balanced_accuracy,0.43166,0.08725
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,2,f1,0.41494,0.08312
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,2,precision,0.44750,0.08796
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,2,recall,0.43166,0.08725
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,5,accuracy,0.46036,0.05833
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,5,balanced_accuracy,0.46354,0.05775
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,5,f1,0.42387,0.05212
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,5,precision,0.47133,0.06607
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,5,recall,0.46354,0.05775
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,10,accuracy,0.49083,0.07065
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,10,balanced_accuracy,0.49613,0.07598
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,10,f1,0.42016,0.06670
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,10,precision,0.45427,0.06750
analcatdata_happiness,DecisionTreeClassifier,CBDSCV_Mini,10,recall,0.45571,0.07521
analcatdata_happiness,DecisionTreeClassifier,DBSCV,2,accuracy,0.42407,0.09031
analcatdata_happiness,DecisionTreeClassifier,DBSCV,2,balanced_accuracy,0.43176,0.08936
analcatdata_happiness,DecisionTreeClassifier,DBSCV,2,f1,0.41569,0.08528
analcatdata_happiness,DecisionTreeClassifier,DBSCV,2,precision,0.43560,0.09421
analcatdata_happiness,DecisionTreeClassifier,DBSCV,2,recall,0.43176,0.08936
analcatdata_happiness,DecisionTreeClassifier,DBSCV,5,accuracy,0.47245,0.05070
analcatdata_happiness,DecisionTreeClassifier,DBSCV,5,balanced_accuracy,0.47165,0.05062
analcatdata_happiness,DecisionTreeClassifier,DBSCV,5,f1,0.43657,0.05558
analcatdata_happiness,DecisionTreeClassifier,DBSCV,5,precision,0.48338,0.06013
analcatdata_happiness,DecisionTreeClassifier,DBSCV,5,recall,0.46954,0.05153
analcatdata_happiness,DecisionTreeClassifier,DBSCV,10,accuracy,0.48317,0.05608
analcatdata_happiness,DecisionTreeClassifier,DBSCV,10,balanced_accuracy,0.48224,0.05004
analcatdata_happiness,DecisionTreeClassifier,DBSCV,10,f1,0.41368,0.04882
analcatdata_happiness,DecisionTreeClassifier,DBSCV,10,precision,0.43801,0.05051
analcatdata_happiness,DecisionTreeClassifier,DBSCV,10,recall,0.45425,0.05617
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,2,accuracy,0.43704,0.07889
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,2,balanced_accuracy,0.44674,0.08204
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,2,f1,0.42547,0.08193
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,2,precision,0.45827,0.07962
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,2,recall,0.44674,0.08204
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,5,accuracy,0.46436,0.05321
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,5,balanced_accuracy,0.47134,0.05502
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,5,f1,0.43047,0.05712
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,5,precision,0.47438,0.06456
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,5,recall,0.47023,0.05663
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,10,accuracy,0.48167,0.05834
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,10,balanced_accuracy,0.49371,0.07097
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,10,f1,0.41711,0.06154
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,10,precision,0.45147,0.07268
analcatdata_happiness,DecisionTreeClassifier,DOBSCV,10,recall,0.45781,0.07562
analcatdata_happiness,DecisionTreeClassifier,KFold,2,accuracy,0.42871,0.07216
analcatdata_happiness,DecisionTreeClassifier,KFold,2,balanced_accuracy,0.43022,0.07194
analcatdata_happiness,DecisionTreeClassifier,KFold,2,f1,0.41596,0.06742
analcatdata_happiness,DecisionTreeClassifier,KFold,2,precision,0.44605,0.06083
analcatdata_happiness,DecisionTreeClassifier,KFold,2,recall,0.43022,0.07194
analcatdata_happiness,DecisionTreeClassifier,KFold,5,accuracy,0.45009,0.06615
analcatdata_happiness,DecisionTreeClassifier,KFold,5,balanced_accuracy,0.44317,0.07612
analcatdata_happiness,DecisionTreeClassifier,KFold,5,f1,0.41402,0.07176
analcatdata_happiness,DecisionTreeClassifier,KFold,5,precision,0.45920,0.08687
analcatdata_happiness,DecisionTreeClassifier,KFold,5,recall,0.43721,0.07441
analcatdata_happiness,DecisionTreeClassifier,KFold,10,accuracy,0.48733,0.04748
analcatdata_happiness,DecisionTreeClassifier,KFold,10,balanced_accuracy,0.47856,0.05833
analcatdata_happiness,DecisionTreeClassifier,KFold,10,f1,0.41420,0.05974
analcatdata_happiness,DecisionTreeClassifier,KFold,10,precision,0.44579,0.07283
analcatdata_happiness,DecisionTreeClassifier,KFold,10,recall,0.44672,0.05851
analcatdata_happiness,DecisionTreeClassifier,ShuffleSplit,2,accuracy,0.47083,0.13860
analcatdata_happiness,DecisionTreeClassifier,ShuffleSplit,2,balanced_accuracy,0.45244,0.15987
analcatdata_happiness,DecisionTreeClassifier,ShuffleSplit,2,f1,0.40514,0.14535
analcatdata_happiness,DecisionTreeClassifier,ShuffleSplit,2,precision,0.41909,0.15953
analcatdata_happiness,DecisionTreeClassifier,ShuffleSplit,2,recall,0.44897,0.16100
analcatdata_happiness,DecisionTreeClassifier,ShuffleSplit,5,accuracy,0.47833,0.08256
analcatdata_happiness,DecisionTreeClassifier,ShuffleSplit,5,balanced_accuracy,0.47381,0.08532
analcatdata_happiness,DecisionTreeClassifier,ShuffleSplit,5,f1,0.42459,0.07710
analcatdata_happiness,DecisionTreeClassifier,ShuffleSplit,5,precision,0.45166,0.08738
analcatdata_happiness,DecisionTreeClassifier,ShuffleSplit,5,recall,0.46453,0.09062
analcatdata_happiness,DecisionTreeClassifier,ShuffleSplit,10,accuracy,0.48000,0.06853
