,dataset_name,classifier_name,splitter_method,repeat_id,n_splits,running_time
457,flare,LogisticRegression,ShuffleSplit,12,5,0.0005
458,flare,LogisticRegression,ShuffleSplit,12,10,0.0005
459,flare,LogisticRegression,ShuffleSplit,13,2,0.0004
460,flare,LogisticRegression,ShuffleSplit,13,5,0.0004
461,flare,LogisticRegression,ShuffleSplit,13,10,0.0005
462,flare,LogisticRegression,ShuffleSplit,14,2,0.0004
463,flare,LogisticRegression,ShuffleSplit,14,5,0.0004
464,flare,LogisticRegression,ShuffleSplit,14,10,0.0005
465,flare,LogisticRegression,ShuffleSplit,15,2,0.0004
466,flare,LogisticRegression,ShuffleSplit,15,5,0.0004
467,flare,LogisticRegression,ShuffleSplit,15,10,0.0006
468,flare,LogisticRegression,ShuffleSplit,16,2,0.0004
469,flare,LogisticRegression,ShuffleSplit,16,5,0.0004
470,flare,LogisticRegression,ShuffleSplit,16,10,0.0005
471,flare,LogisticRegression,ShuffleSplit,17,2,0.0004
472,flare,LogisticRegression,ShuffleSplit,17,5,0.0004
473,flare,LogisticRegression,ShuffleSplit,17,10,0.0005
474,flare,LogisticRegression,ShuffleSplit,18,2,0.0004
475,flare,LogisticRegression,ShuffleSplit,18,5,0.0004
476,flare,LogisticRegression,ShuffleSplit,18,10,0.0005
477,flare,LogisticRegression,ShuffleSplit,19,2,0.0004
478,flare,LogisticRegression,ShuffleSplit,19,5,0.0004
479,flare,LogisticRegression,ShuffleSplit,19,10,0.0005
480,flare,SVC,DBSCV,0,2,0.0767
481,flare,SVC,DBSCV,0,5,0.0804
482,flare,SVC,DBSCV,0,10,0.0811
483,flare,SVC,DBSCV,1,2,0.0774
484,flare,SVC,DBSCV,1,5,0.0771
485,flare,SVC,DBSCV,1,10,0.0779
486,flare,SVC,DBSCV,2,2,0.0763
487,flare,SVC,DBSCV,2,5,0.0752
488,flare,SVC,DBSCV,2,10,0.0759
489,flare,SVC,DBSCV,3,2,0.0767
490,flare,SVC,DBSCV,3,5,0.0755
491,flare,SVC,DBSCV,3,10,0.0761
492,flare,SVC,DBSCV,4,2,0.0804
493,flare,SVC,DBSCV,4,5,0.0793
494,flare,SVC,DBSCV,4,10,0.0773
495,flare,SVC,DBSCV,5,2,0.0788
496,flare,SVC,DBSCV,5,5,0.0770
497,flare,SVC,DBSCV,5,10,0.0786
498,flare,SVC,DBSCV,6,2,0.0783
499,flare,SVC,DBSCV,6,5,0.0778
500,flare,SVC,DBSCV,6,10,0.0789
501,flare,SVC,DBSCV,7,2,0.0791
502,flare,SVC,DBSCV,7,5,0.0803
503,flare,SVC,DBSCV,7,10,0.0771
504,flare,SVC,DBSCV,8,2,0.0829
505,flare,SVC,DBSCV,8,5,0.0798
506,flare,SVC,DBSCV,8,10,0.0814
507,flare,SVC,DBSCV,9,2,0.0754
508,flare,SVC,DBSCV,9,5,0.0802
509,flare,SVC,DBSCV,9,10,0.0796
510,flare,SVC,DBSCV,10,2,0.0755
511,flare,SVC,DBSCV,10,5,0.0752
512,flare,SVC,DBSCV,10,10,0.0793
513,flare,SVC,DBSCV,11,2,0.0799
514,flare,SVC,DBSCV,11,5,0.0774
515,flare,SVC,DBSCV,11,10,0.0757
516,flare,SVC,DBSCV,12,2,0.0788
517,flare,SVC,DBSCV,12,5,0.0751
518,flare,SVC,DBSCV,12,10,0.0782
519,flare,SVC,DBSCV,13,2,0.0763
520,flare,SVC,DBSCV,13,5,0.0756
521,flare,SVC,DBSCV,13,10,0.0756
522,flare,SVC,DBSCV,14,2,0.0790
523,flare,SVC,DBSCV,14,5,0.0796
524,flare,SVC,DBSCV,14,10,0.0772
525,flare,SVC,DBSCV,15,2,0.0755
526,flare,SVC,DBSCV,15,5,0.0755
527,flare,SVC,DBSCV,15,10,0.0799
528,flare,SVC,DBSCV,16,2,0.0807
529,flare,SVC,DBSCV,16,5,0.0802
530,flare,SVC,DBSCV,16,10,0.0775
531,flare,SVC,DBSCV,17,2,0.0782
532,flare,SVC,DBSCV,17,5,0.0782
533,flare,SVC,DBSCV,17,10,0.0753
534,flare,SVC,DBSCV,18,2,0.0753
535,flare,SVC,DBSCV,18,5,0.0800
536,flare,SVC,DBSCV,18,10,0.0797
537,flare,SVC,DBSCV,19,2,0.0794
538,flare,SVC,DBSCV,19,5,0.0761
539,flare,SVC,DBSCV,19,10,0.0768
540,flare,SVC,DOBSCV,0,2,0.0672
541,flare,SVC,DOBSCV,0,5,0.0373
542,flare,SVC,DOBSCV,0,10,0.0273
543,flare,SVC,DOBSCV,1,2,0.0672
544,flare,SVC,DOBSCV,1,5,0.0374
545,flare,SVC,DOBSCV,1,10,0.0273
546,flare,SVC,DOBSCV,2,2,0.0707
547,flare,SVC,DOBSCV,2,5,0.0363
548,flare,SVC,DOBSCV,2,10,0.0270
549,flare,SVC,DOBSCV,3,2,0.0654
550,flare,SVC,DOBSCV,3,5,0.0363
551,flare,SVC,DOBSCV,3,10,0.0265
552,flare,SVC,DOBSCV,4,2,0.0671
553,flare,SVC,DOBSCV,4,5,0.0360
554,flare,SVC,DOBSCV,4,10,0.0263
555,flare,SVC,DOBSCV,5,2,0.0666
556,flare,SVC,DOBSCV,5,5,0.0368
557,flare,SVC,DOBSCV,5,10,0.0275
558,flare,SVC,DOBSCV,6,2,0.0675
559,flare,SVC,DOBSCV,6,5,0.0365
560,flare,SVC,DOBSCV,6,10,0.0270
561,flare,SVC,DOBSCV,7,2,0.0656
562,flare,SVC,DOBSCV,7,5,0.0347
563,flare,SVC,DOBSCV,7,10,0.0264
564,flare,SVC,DOBSCV,8,2,0.0645
565,flare,SVC,DOBSCV,8,5,0.0362
566,flare,SVC,DOBSCV,8,10,0.0287
567,flare,SVC,DOBSCV,9,2,0.0675
568,flare,SVC,DOBSCV,9,5,0.0354
569,flare,SVC,DOBSCV,9,10,0.0261
570,flare,SVC,DOBSCV,10,2,0.0662
571,flare,SVC,DOBSCV,10,5,0.0376
572,flare,SVC,DOBSCV,10,10,0.0260
573,flare,SVC,DOBSCV,11,2,0.0643
574,flare,SVC,DOBSCV,11,5,0.0353
575,flare,SVC,DOBSCV,11,10,0.0263
576,flare,SVC,DOBSCV,12,2,0.0643
577,flare,SVC,DOBSCV,12,5,0.0348
578,flare,SVC,DOBSCV,12,10,0.0266
579,flare,SVC,DOBSCV,13,2,0.0687
580,flare,SVC,DOBSCV,13,5,0.0348
581,flare,SVC,DOBSCV,13,10,0.0263
582,flare,SVC,DOBSCV,14,2,0.0657
583,flare,SVC,DOBSCV,14,5,0.0358
584,flare,SVC,DOBSCV,14,10,0.0263
585,flare,SVC,DOBSCV,15,2,0.0665
586,flare,SVC,DOBSCV,15,5,0.0364
587,flare,SVC,DOBSCV,15,10,0.0265
588,flare,SVC,DOBSCV,16,2,0.0696
589,flare,SVC,DOBSCV,16,5,0.0364
590,flare,SVC,DOBSCV,16,10,0.0270
591,flare,SVC,DOBSCV,17,2,0.0641
592,flare,SVC,DOBSCV,17,5,0.0341
593,flare,SVC,DOBSCV,17,10,0.0263
594,flare,SVC,DOBSCV,18,2,0.0643
595,flare,SVC,DOBSCV,18,5,0.0357
596,flare,SVC,DOBSCV,18,10,0.0267
597,flare,SVC,DOBSCV,19,2,0.0699
598,flare,SVC,DOBSCV,19,5,0.0399
599,flare,SVC,DOBSCV,19,10,0.0270
600,flare,SVC,CBDSCV,0,2,0.0554
601,flare,SVC,CBDSCV,0,5,0.0518
602,flare,SVC,CBDSCV,0,10,0.0517
603,flare,SVC,CBDSCV,1,2,0.0517
604,flare,SVC,CBDSCV,1,5,0.0514
605,flare,SVC,CBDSCV,1,10,0.0557
606,flare,SVC,CBDSCV,2,2,0.0493
607,flare,SVC,CBDSCV,2,5,0.0508
608,flare,SVC,CBDSCV,2,10,0.0555
609,flare,SVC,CBDSCV,3,2,0.0528
610,flare,SVC,CBDSCV,3,5,0.0522
611,flare,SVC,CBDSCV,3,10,0.0550
612,flare,SVC,CBDSCV,4,2,0.0553
613,flare,SVC,CBDSCV,4,5,0.0512
614,flare,SVC,CBDSCV,4,10,0.0566
615,flare,SVC,CBDSCV,5,2,0.0500
616,flare,SVC,CBDSCV,5,5,0.0539
617,flare,SVC,CBDSCV,5,10,0.0541
618,flare,SVC,CBDSCV,6,2,0.0532
619,flare,SVC,CBDSCV,6,5,0.0589
620,flare,SVC,CBDSCV,6,10,0.0471
621,flare,SVC,CBDSCV,7,2,0.0495
622,flare,SVC,CBDSCV,7,5,0.0485
623,flare,SVC,CBDSCV,7,10,0.0489
624,flare,SVC,CBDSCV,8,2,0.0559
625,flare,SVC,CBDSCV,8,5,0.0520
626,flare,SVC,CBDSCV,8,10,0.0573
627,flare,SVC,CBDSCV,9,2,0.0471
628,flare,SVC,CBDSCV,9,5,0.0566
629,flare,SVC,CBDSCV,9,10,0.0522
630,flare,SVC,CBDSCV,10,2,0.0522
631,flare,SVC,CBDSCV,10,5,0.0524
632,flare,SVC,CBDSCV,10,10,0.0569
633,flare,SVC,CBDSCV,11,2,0.0528
634,flare,SVC,CBDSCV,11,5,0.0581
635,flare,SVC,CBDSCV,11,10,0.0568
636,flare,SVC,CBDSCV,12,2,0.0544
637,flare,SVC,CBDSCV,12,5,0.0623
638,flare,SVC,CBDSCV,12,10,0.0516
639,flare,SVC,CBDSCV,13,2,0.0559
640,flare,SVC,CBDSCV,13,5,0.0550
641,flare,SVC,CBDSCV,13,10,0.0492
642,flare,SVC,CBDSCV,14,2,0.0512
643,flare,SVC,CBDSCV,14,5,0.0469
644,flare,SVC,CBDSCV,14,10,0.0536
645,flare,SVC,CBDSCV,15,2,0.0546
646,flare,SVC,CBDSCV,15,5,0.0498
647,flare,SVC,CBDSCV,15,10,0.0528
648,flare,SVC,CBDSCV,16,2,0.0555
649,flare,SVC,CBDSCV,16,5,0.0476
650,flare,SVC,CBDSCV,16,10,0.0516
651,flare,SVC,CBDSCV,17,2,0.0484
652,flare,SVC,CBDSCV,17,5,0.0527
653,flare,SVC,CBDSCV,17,10,0.0476
654,flare,SVC,CBDSCV,18,2,0.0510
655,flare,SVC,CBDSCV,18,5,0.0506
656,flare,SVC,CBDSCV,18,10,0.0511
657,flare,SVC,CBDSCV,19,2,0.0514
658,flare,SVC,CBDSCV,19,5,0.0533
659,flare,SVC,CBDSCV,19,10,0.0561
660,flare,SVC,CBDSCV_Mini,0,2,0.0179
661,flare,SVC,CBDSCV_Mini,0,5,0.0178
662,flare,SVC,CBDSCV_Mini,0,10,0.0179
663,flare,SVC,CBDSCV_Mini,1,2,0.0287
664,flare,SVC,CBDSCV_Mini,1,5,0.0287
665,flare,SVC,CBDSCV_Mini,1,10,0.0304
666,flare,SVC,CBDSCV_Mini,2,2,0.0225
667,flare,SVC,CBDSCV_Mini,2,5,0.0226
668,flare,SVC,CBDSCV_Mini,2,10,0.0226
669,flare,SVC,CBDSCV_Mini,3,2,0.0228
670,flare,SVC,CBDSCV_Mini,3,5,0.0227
671,flare,SVC,CBDSCV_Mini,3,10,0.0234
672,flare,SVC,CBDSCV_Mini,4,2,0.0194
673,flare,SVC,CBDSCV_Mini,4,5,0.0195
674,flare,SVC,CBDSCV_Mini,4,10,0.0194
675,flare,SVC,CBDSCV_Mini,5,2,0.0250
676,flare,SVC,CBDSCV_Mini,5,5,0.0253
677,flare,SVC,CBDSCV_Mini,5,10,0.0254
678,flare,SVC,CBDSCV_Mini,6,2,0.0219
679,flare,SVC,CBDSCV_Mini,6,5,0.0220
680,flare,SVC,CBDSCV_Mini,6,10,0.0221
681,flare,SVC,CBDSCV_Mini,7,2,0.0188
682,flare,SVC,CBDSCV_Mini,7,5,0.0189
683,flare,SVC,CBDSCV_Mini,7,10,0.0191
684,flare,SVC,CBDSCV_Mini,8,2,0.0260
685,flare,SVC,CBDSCV_Mini,8,5,0.0261
686,flare,SVC,CBDSCV_Mini,8,10,0.0261
687,flare,SVC,CBDSCV_Mini,9,2,0.0255
688,flare,SVC,CBDSCV_Mini,9,5,0.0255
689,flare,SVC,CBDSCV_Mini,9,10,0.0255
690,flare,SVC,CBDSCV_Mini,10,2,0.0177
691,flare,SVC,CBDSCV_Mini,10,5,0.0176
692,flare,SVC,CBDSCV_Mini,10,10,0.0179
693,flare,SVC,CBDSCV_Mini,11,2,0.0184
694,flare,SVC,CBDSCV_Mini,11,5,0.0190
695,flare,SVC,CBDSCV_Mini,11,10,0.0188
696,flare,SVC,CBDSCV_Mini,12,2,0.0179
697,flare,SVC,CBDSCV_Mini,12,5,0.0177
698,flare,SVC,CBDSCV_Mini,12,10,0.0181
699,flare,SVC,CBDSCV_Mini,13,2,0.0292
700,flare,SVC,CBDSCV_Mini,13,5,0.0294
701,flare,SVC,CBDSCV_Mini,13,10,0.0295
702,flare,SVC,CBDSCV_Mini,14,2,0.0255
703,flare,SVC,CBDSCV_Mini,14,5,0.0255
704,flare,SVC,CBDSCV_Mini,14,10,0.0267
705,flare,SVC,CBDSCV_Mini,15,2,0.0178
706,flare,SVC,CBDSCV_Mini,15,5,0.0178
707,flare,SVC,CBDSCV_Mini,15,10,0.0180
708,flare,SVC,CBDSCV_Mini,16,2,0.0183
709,flare,SVC,CBDSCV_Mini,16,5,0.0181
710,flare,SVC,CBDSCV_Mini,16,10,0.0184
711,flare,SVC,CBDSCV_Mini,17,2,0.0224
712,flare,SVC,CBDSCV_Mini,17,5,0.0222
713,flare,SVC,CBDSCV_Mini,17,10,0.0223
714,flare,SVC,CBDSCV_Mini,18,2,0.0238
715,flare,SVC,CBDSCV_Mini,18,5,0.0239
716,flare,SVC,CBDSCV_Mini,18,10,0.0240
717,flare,SVC,CBDSCV_Mini,19,2,0.0184
718,flare,SVC,CBDSCV_Mini,19,5,0.0186
719,flare,SVC,CBDSCV_Mini,19,10,0.0189
720,flare,SVC,StratifiedKFold,0,2,0.0008
721,flare,SVC,StratifiedKFold,0,5,0.0008
722,flare,SVC,StratifiedKFold,0,10,0.0008
723,flare,SVC,StratifiedKFold,1,2,0.0008
724,flare,SVC,StratifiedKFold,1,5,0.0008
725,flare,SVC,StratifiedKFold,1,10,0.0008
726,flare,SVC,StratifiedKFold,2,2,0.0007
727,flare,SVC,StratifiedKFold,2,5,0.0008
728,flare,SVC,StratifiedKFold,2,10,0.0008
729,flare,SVC,StratifiedKFold,3,2,0.0007
730,flare,SVC,StratifiedKFold,3,5,0.0008
731,flare,SVC,StratifiedKFold,3,10,0.0008
732,flare,SVC,StratifiedKFold,4,2,0.0008
733,flare,SVC,StratifiedKFold,4,5,0.0007
734,flare,SVC,StratifiedKFold,4,10,0.0008
735,flare,SVC,StratifiedKFold,5,2,0.0007
736,flare,SVC,StratifiedKFold,5,5,0.0007
737,flare,SVC,StratifiedKFold,5,10,0.0008
738,flare,SVC,StratifiedKFold,6,2,0.0008
739,flare,SVC,StratifiedKFold,6,5,0.0007
740,flare,SVC,StratifiedKFold,6,10,0.0008
741,flare,SVC,StratifiedKFold,7,2,0.0008
742,flare,SVC,StratifiedKFold,7,5,0.0007
743,flare,SVC,StratifiedKFold,7,10,0.0008
744,flare,SVC,StratifiedKFold,8,2,0.0007
745,flare,SVC,StratifiedKFold,8,5,0.0007
746,flare,SVC,StratifiedKFold,8,10,0.0008
747,flare,SVC,StratifiedKFold,9,2,0.0008
748,flare,SVC,StratifiedKFold,9,5,0.0007
749,flare,SVC,StratifiedKFold,9,10,0.0008
750,flare,SVC,StratifiedKFold,10,2,0.0008
751,flare,SVC,StratifiedKFold,10,5,0.0008
752,flare,SVC,StratifiedKFold,10,10,0.0009
753,flare,SVC,StratifiedKFold,11,2,0.0008
754,flare,SVC,StratifiedKFold,11,5,0.0008
755,flare,SVC,StratifiedKFold,11,10,0.0008
756,flare,SVC,StratifiedKFold,12,2,0.0008
757,flare,SVC,StratifiedKFold,12,5,0.0008
758,flare,SVC,StratifiedKFold,12,10,0.0008
759,flare,SVC,StratifiedKFold,13,2,0.0008
760,flare,SVC,StratifiedKFold,13,5,0.0008
761,flare,SVC,StratifiedKFold,13,10,0.0009
762,flare,SVC,StratifiedKFold,14,2,0.0008
763,flare,SVC,StratifiedKFold,14,5,0.0008
764,flare,SVC,StratifiedKFold,14,10,0.0008
765,flare,SVC,StratifiedKFold,15,2,0.0008
766,flare,SVC,StratifiedKFold,15,5,0.0008
767,flare,SVC,StratifiedKFold,15,10,0.0008
768,flare,SVC,StratifiedKFold,16,2,0.0008
769,flare,SVC,StratifiedKFold,16,5,0.0008
770,flare,SVC,StratifiedKFold,16,10,0.0009
771,flare,SVC,StratifiedKFold,17,2,0.0008
772,flare,SVC,StratifiedKFold,17,5,0.0008
773,flare,SVC,StratifiedKFold,17,10,0.0008
774,flare,SVC,StratifiedKFold,18,2,0.0008
775,flare,SVC,StratifiedKFold,18,5,0.0008
776,flare,SVC,StratifiedKFold,18,10,0.0009
777,flare,SVC,StratifiedKFold,19,2,0.0007
778,flare,SVC,StratifiedKFold,19,5,0.0008
779,flare,SVC,StratifiedKFold,19,10,0.0008
780,flare,SVC,KFold,0,2,0.0005
781,flare,SVC,KFold,0,5,0.0006
782,flare,SVC,KFold,0,10,0.0007
783,flare,SVC,KFold,1,2,0.0005
784,flare,SVC,KFold,1,5,0.0006
785,flare,SVC,KFold,1,10,0.0007
786,flare,SVC,KFold,2,2,0.0005
787,flare,SVC,KFold,2,5,0.0006
788,flare,SVC,KFold,2,10,0.0007
789,flare,SVC,KFold,3,2,0.0006
790,flare,SVC,KFold,3,5,0.0006
791,flare,SVC,KFold,3,10,0.0008
792,flare,SVC,KFold,4,2,0.0005
793,flare,SVC,KFold,4,5,0.0006
794,flare,SVC,KFold,4,10,0.0007
795,flare,SVC,KFold,5,2,0.0006
796,flare,SVC,KFold,5,5,0.0006
797,flare,SVC,KFold,5,10,0.0007
798,flare,SVC,KFold,6,2,0.0006
799,flare,SVC,KFold,6,5,0.0006
800,flare,SVC,KFold,6,10,0.0007
801,flare,SVC,KFold,7,2,0.0005
802,flare,SVC,KFold,7,5,0.0006
803,flare,SVC,KFold,7,10,0.0007
804,flare,SVC,KFold,8,2,0.0005
805,flare,SVC,KFold,8,5,0.0006
806,flare,SVC,KFold,8,10,0.0007
807,flare,SVC,KFold,9,2,0.0005
808,flare,SVC,KFold,9,5,0.0006
809,flare,SVC,KFold,9,10,0.0007
810,flare,SVC,KFold,10,2,0.0005
811,flare,SVC,KFold,10,5,0.0005
812,flare,SVC,KFold,10,10,0.0007
813,flare,SVC,KFold,11,2,0.0005
814,flare,SVC,KFold,11,5,0.0006
815,flare,SVC,KFold,11,10,0.0007
816,flare,SVC,KFold,12,2,0.0005
817,flare,SVC,KFold,12,5,0.0006
818,flare,SVC,KFold,12,10,0.0007
819,flare,SVC,KFold,13,2,0.0005
820,flare,SVC,KFold,13,5,0.0005
821,flare,SVC,KFold,13,10,0.0007
822,flare,SVC,KFold,14,2,0.0005
823,flare,SVC,KFold,14,5,0.0006
824,flare,SVC,KFold,14,10,0.0007
825,flare,SVC,KFold,15,2,0.0005
826,flare,SVC,KFold,15,5,0.0006
827,flare,SVC,KFold,15,10,0.0007
828,flare,SVC,KFold,16,2,0.0005
829,flare,SVC,KFold,16,5,0.0006
830,flare,SVC,KFold,16,10,0.0007
831,flare,SVC,KFold,17,2,0.0005
832,flare,SVC,KFold,17,5,0.0006
833,flare,SVC,KFold,17,10,0.0007
834,flare,SVC,KFold,18,2,0.0006
835,flare,SVC,KFold,18,5,0.0006
836,flare,SVC,KFold,18,10,0.0007
837,flare,SVC,KFold,19,2,0.0005
838,flare,SVC,KFold,19,5,0.0006
839,flare,SVC,KFold,19,10,0.0007
840,flare,SVC,StratifiedShuffleSplit,0,2,0.0014
841,flare,SVC,StratifiedShuffleSplit,0,5,0.0025
842,flare,SVC,StratifiedShuffleSplit,0,10,0.0044
843,flare,SVC,StratifiedShuffleSplit,1,2,0.0014
844,flare,SVC,StratifiedShuffleSplit,1,5,0.0025
845,flare,SVC,StratifiedShuffleSplit,1,10,0.0044
846,flare,SVC,StratifiedShuffleSplit,2,2,0.0013
847,flare,SVC,StratifiedShuffleSplit,2,5,0.0025
848,flare,SVC,StratifiedShuffleSplit,2,10,0.0043
849,flare,SVC,StratifiedShuffleSplit,3,2,0.0013
850,flare,SVC,StratifiedShuffleSplit,3,5,0.0025
851,flare,SVC,StratifiedShuffleSplit,3,10,0.0043
852,flare,SVC,StratifiedShuffleSplit,4,2,0.0014
853,flare,SVC,StratifiedShuffleSplit,4,5,0.0025
854,flare,SVC,StratifiedShuffleSplit,4,10,0.0043
855,flare,SVC,StratifiedShuffleSplit,5,2,0.0014
856,flare,SVC,StratifiedShuffleSplit,5,5,0.0028
857,flare,SVC,StratifiedShuffleSplit,5,10,0.0043
858,flare,SVC,StratifiedShuffleSplit,6,2,0.0014
859,flare,SVC,StratifiedShuffleSplit,6,5,0.0025
860,flare,SVC,StratifiedShuffleSplit,6,10,0.0043
861,flare,SVC,StratifiedShuffleSplit,7,2,0.0014
862,flare,SVC,StratifiedShuffleSplit,7,5,0.0025
863,flare,SVC,StratifiedShuffleSplit,7,10,0.0044
864,flare,SVC,StratifiedShuffleSplit,8,2,0.0014
865,flare,SVC,StratifiedShuffleSplit,8,5,0.0025
866,flare,SVC,StratifiedShuffleSplit,8,10,0.0043
867,flare,SVC,StratifiedShuffleSplit,9,2,0.0013
868,flare,SVC,StratifiedShuffleSplit,9,5,0.0025
869,flare,SVC,StratifiedShuffleSplit,9,10,0.0043
870,flare,SVC,StratifiedShuffleSplit,10,2,0.0014
871,flare,SVC,StratifiedShuffleSplit,10,5,0.0027
872,flare,SVC,StratifiedShuffleSplit,10,10,0.0048
873,flare,SVC,StratifiedShuffleSplit,11,2,0.0014
874,flare,SVC,StratifiedShuffleSplit,11,5,0.0025
875,flare,SVC,StratifiedShuffleSplit,11,10,0.0043
876,flare,SVC,StratifiedShuffleSplit,12,2,0.0014
877,flare,SVC,StratifiedShuffleSplit,12,5,0.0025
878,flare,SVC,StratifiedShuffleSplit,12,10,0.0044
879,flare,SVC,StratifiedShuffleSplit,13,2,0.0013
880,flare,SVC,StratifiedShuffleSplit,13,5,0.0025
881,flare,SVC,StratifiedShuffleSplit,13,10,0.0043
882,flare,SVC,StratifiedShuffleSplit,14,2,0.0014
883,flare,SVC,StratifiedShuffleSplit,14,5,0.0025
884,flare,SVC,StratifiedShuffleSplit,14,10,0.0044
885,flare,SVC,StratifiedShuffleSplit,15,2,0.0013
886,flare,SVC,StratifiedShuffleSplit,15,5,0.0025
887,flare,SVC,StratifiedShuffleSplit,15,10,0.0044
888,flare,SVC,StratifiedShuffleSplit,16,2,0.0015
889,flare,SVC,StratifiedShuffleSplit,16,5,0.0026
890,flare,SVC,StratifiedShuffleSplit,16,10,0.0044
891,flare,SVC,StratifiedShuffleSplit,17,2,0.0014
892,flare,SVC,StratifiedShuffleSplit,17,5,0.0025
893,flare,SVC,StratifiedShuffleSplit,17,10,0.0044
894,flare,SVC,StratifiedShuffleSplit,18,2,0.0014
895,flare,SVC,StratifiedShuffleSplit,18,5,0.0025
896,flare,SVC,StratifiedShuffleSplit,18,10,0.0043
897,flare,SVC,StratifiedShuffleSplit,19,2,0.0013
898,flare,SVC,StratifiedShuffleSplit,19,5,0.0025
899,flare,SVC,StratifiedShuffleSplit,19,10,0.0044
900,flare,SVC,ShuffleSplit,0,2,0.0004
901,flare,SVC,ShuffleSplit,0,5,0.0004
902,flare,SVC,ShuffleSplit,0,10,0.0006
903,flare,SVC,ShuffleSplit,1,2,0.0004
904,flare,SVC,ShuffleSplit,1,5,0.0004
905,flare,SVC,ShuffleSplit,1,10,0.0005
906,flare,SVC,ShuffleSplit,2,2,0.0004
907,flare,SVC,ShuffleSplit,2,5,0.0004
908,flare,SVC,ShuffleSplit,2,10,0.0005
909,flare,SVC,ShuffleSplit,3,2,0.0004
910,flare,SVC,ShuffleSplit,3,5,0.0004
911,flare,SVC,ShuffleSplit,3,10,0.0005
912,flare,SVC,ShuffleSplit,4,2,0.0004
913,flare,SVC,ShuffleSplit,4,5,0.0004
914,flare,SVC,ShuffleSplit,4,10,0.0005
915,flare,SVC,ShuffleSplit,5,2,0.0004
916,flare,SVC,ShuffleSplit,5,5,0.0004
917,flare,SVC,ShuffleSplit,5,10,0.0005
918,flare,SVC,ShuffleSplit,6,2,0.0004
919,flare,SVC,ShuffleSplit,6,5,0.0004
920,flare,SVC,ShuffleSplit,6,10,0.0005
921,flare,SVC,ShuffleSplit,7,2,0.0004
922,flare,SVC,ShuffleSplit,7,5,0.0004
923,flare,SVC,ShuffleSplit,7,10,0.0005
924,flare,SVC,ShuffleSplit,8,2,0.0004
925,flare,SVC,ShuffleSplit,8,5,0.0004
926,flare,SVC,ShuffleSplit,8,10,0.0006
927,flare,SVC,ShuffleSplit,9,2,0.0004
928,flare,SVC,ShuffleSplit,9,5,0.0004
929,flare,SVC,ShuffleSplit,9,10,0.0005
930,flare,SVC,ShuffleSplit,10,2,0.0004
931,flare,SVC,ShuffleSplit,10,5,0.0004
932,flare,SVC,ShuffleSplit,10,10,0.0005
933,flare,SVC,ShuffleSplit,11,2,0.0004
934,flare,SVC,ShuffleSplit,11,5,0.0004
935,flare,SVC,ShuffleSplit,11,10,0.0005
936,flare,SVC,ShuffleSplit,12,2,0.0004
937,flare,SVC,ShuffleSplit,12,5,0.0004
938,flare,SVC,ShuffleSplit,12,10,0.0005
939,flare,SVC,ShuffleSplit,13,2,0.0004
940,flare,SVC,ShuffleSplit,13,5,0.0004
941,flare,SVC,ShuffleSplit,13,10,0.0006
942,flare,SVC,ShuffleSplit,14,2,0.0004
943,flare,SVC,ShuffleSplit,14,5,0.0004
944,flare,SVC,ShuffleSplit,14,10,0.0005
945,flare,SVC,ShuffleSplit,15,2,0.0004
946,flare,SVC,ShuffleSplit,15,5,0.0004
947,flare,SVC,ShuffleSplit,15,10,0.0005
948,flare,SVC,ShuffleSplit,16,2,0.0004
949,flare,SVC,ShuffleSplit,16,5,0.0004
950,flare,SVC,ShuffleSplit,16,10,0.0005
951,flare,SVC,ShuffleSplit,17,2,0.0004
952,flare,SVC,ShuffleSplit,17,5,0.0004
953,flare,SVC,ShuffleSplit,17,10,0.0005
954,flare,SVC,ShuffleSplit,18,2,0.0004
955,flare,SVC,ShuffleSplit,18,5,0.0004
956,flare,SVC,ShuffleSplit,18,10,0.0005
957,flare,SVC,ShuffleSplit,19,2,0.0004
958,flare,SVC,ShuffleSplit,19,5,0.0004
959,flare,SVC,ShuffleSplit,19,10,0.0006
960,flare,RandomForestClassifier,DBSCV,0,2,0.0727
961,flare,RandomForestClassifier,DBSCV,0,5,0.0726
962,flare,RandomForestClassifier,DBSCV,0,10,0.0740
963,flare,RandomForestClassifier,DBSCV,1,2,0.0754
964,flare,RandomForestClassifier,DBSCV,1,5,0.0731
965,flare,RandomForestClassifier,DBSCV,1,10,0.0719
966,flare,RandomForestClassifier,DBSCV,2,2,0.0755
967,flare,RandomForestClassifier,DBSCV,2,5,0.0756
968,flare,RandomForestClassifier,DBSCV,2,10,0.0770
969,flare,RandomForestClassifier,DBSCV,3,2,0.0737
970,flare,RandomForestClassifier,DBSCV,3,5,0.0720
971,flare,RandomForestClassifier,DBSCV,3,10,0.0712
972,flare,RandomForestClassifier,DBSCV,4,2,0.0711
973,flare,RandomForestClassifier,DBSCV,4,5,0.0722
974,flare,RandomForestClassifier,DBSCV,4,10,0.0713
975,flare,RandomForestClassifier,DBSCV,5,2,0.0727
976,flare,RandomForestClassifier,DBSCV,5,5,0.0738
977,flare,RandomForestClassifier,DBSCV,5,10,0.0743
978,flare,RandomForestClassifier,DBSCV,6,2,0.0720
979,flare,RandomForestClassifier,DBSCV,6,5,0.0725
980,flare,RandomForestClassifier,DBSCV,6,10,0.0720
